Images,Aircraft,Flight,Position,Focal.length,Pix.Dim,Baro_raw,Launch.Ht,Baro + Ht,Laser_Alt,Altitude,Altimeter,Measurer,RRR.pix
190626_P4_F1_DJI0150.JPG,P4Pro,P4Pro_F1,Center,8.8,0.002412281,121.1,1.293,122.393,,122.393,Barometer,Julian,37.882
190626_P4_F1_DJI0162.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,118.6,1.293,119.893,,119.893,Barometer,Julian,42.349
190626_P4_F1_DJI0171.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,109.6,1.293,110.893,,110.893,Barometer,Julian,46.454
190626_P4_F1_DJI0183.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,100.9,1.293,102.193,,102.193,Barometer,Julian,50.757
190626_P4_F1_DJI0189.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,81.6,1.293,82.893,,82.893,Barometer,Julian,63.974
190626_P4_F1_DJI0201.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,70,1.293,71.293,,71.293,Barometer,Julian,74.018
190626_P4_F1_DJI0213.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,60.7,1.293,61.993,59.68504367,61.993,Barometer,Julian,88.093
190626_P4_F1_DJI0219.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,49.3,1.293,50.593,42.41939418,50.593,Barometer,Julian,122.466
190626_P4_F1_DJI0231.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,39.3,1.293,40.593,34.05252695,40.593,Barometer,Julian,153.939
190626_P4_F1_DJI0246.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,20.8,1.293,22.093,15.67596411,22.093,Barometer,Julian,345.284
190626_P4_F1_DJI0255.JPG,P4Pro,P4Pro_F1,Corner,8.8,0.002412281,11,1.293,12.293,9.208491117,12.293,Barometer,Julian,586.354
vlcsnap-PP4-F2-DJI0266-2m18s-10center.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,10.1,1.243,11.343,11.41,11.343,Barometer,Julian,370.54
vlcsnap-PP4-F2-DJI0266-2m22s-10center.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,10.4,1.243,11.643,12.71,11.643,Barometer,Julian,336.284
vlcsnap-PP4-F2-DJI0266-2m25s-10center.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,10.3,1.243,11.543,12.29,11.543,Barometer,Julian,341.226
vlcsnap-PP4-F2-DJI0266-2m32s-13.45mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,13.45,1.243,14.693,23.04,14.693,Barometer,Julian,157.246
vlcsnap-PP4-F2-DJI0266-2m34s-15.65mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,15.65,1.243,16.893,24.67,16.893,Barometer,Julian,121.859
vlcsnap-PP4-F2-DJI0266-2m37s-19.6center.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,19.6,1.243,20.843,46.14,20.843,Barometer,Julian,88.403
vlcsnap-PP4-F2-DJI0266-2m38s-21mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,21,1.243,22.243,46.33,22.243,Barometer,Julian,81.496
vlcsnap-PP4-F2-DJI0266-2m39s-22.25mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,22.25,1.243,23.493,46.4,23.493,Barometer,Julian,76.315
vlcsnap-PP4-F2-DJI0266-3m03s-40.65mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,40.65,1.243,41.893,48.24,41.893,Barometer,Julian,77.424
vlcsnap-PP4-F2-DJI0266-3m04s-45mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,45,1.243,46.243,48.41,46.243,Barometer,Julian,73.255
vlcsnap-PP4-F2-DJI0266-3m07s-49.35mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,49.35,1.243,50.593,58.33,50.593,Barometer,Julian,69.268
vlcsnap-PP4-F2-DJI0266-3m08s-50.7mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,50.5,1.243,51.743,58.31,51.743,Barometer,Julian,68.931
vlcsnap-PP4-F2-DJI0266-3m18s-60.95mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,60.95,1.243,62.193,86.94,62.193,Barometer,Julian,44.681
vlcsnap-PP4-F2-DJI0266-3m19s-62.65mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,62.65,1.243,63.893,87.43,63.893,Barometer,Julian,41.171
vlcsnap-PP4-F2-DJI0266-3m25s-83.6mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,83.6,1.243,84.843,117.56,84.843,Barometer,Julian,34.142
vlcsnap-PP4-F2-DJI0266-3m26s-88.1mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,88.1,1.243,89.343,117.71,89.343,Barometer,Julian,34.427
vlcsnap-PP4-F2-DJI0266-3m27s-91center.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,91,1.243,92.243,117.89,92.243,Barometer,Julian,34.012
vlcsnap-PP4-F2-DJI0266-3m42s-100.85mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,100.85,1.243,102.093,112.22,102.093,Barometer,Julian,34.511
vlcsnap-PP4-F2-DJI0266-3m43s-101.95mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,101.95,1.243,103.193,112.27,103.193,Barometer,Julian,33.301
vlcsnap-PP4-F2-DJI0266-4m53s-79.05mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,79.05,1.243,80.293,83.76,80.293,Barometer,Julian,47.961
vlcsnap-PP4-F2-DJI0266-4m59s-75.05mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,75.05,1.243,76.293,80.07,76.293,Barometer,Julian,51.517
vlcsnap-PP4-F2-DJI0266-5m02s-70.5mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,70.5,1.243,71.743,74.02,71.743,Barometer,Julian,54.035
vlcsnap-PP4-F2-DJI0266-5m03s-69mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,69,1.243,70.243,73.46,70.243,Barometer,Julian,55.776
vlcsnap-PP4-F2-DJI0266-5m11s-60.35mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,60.35,1.243,61.593,63.37,61.593,Barometer,Julian,63.292
vlcsnap-PP4-F2-DJI0266-5m12s-59.75mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,59.75,1.243,60.993,62.7,60.993,Barometer,Julian,64.227
vlcsnap-PP4-F2-DJI0266-5m25s-50.75mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,50.75,1.243,51.993,42.59,51.993,Barometer,Julian,94.937
vlcsnap-PP4-F2-DJI0266-5m26s-51.15mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,51.15,1.243,52.393,43.03,52.393,Barometer,Julian,93.088
vlcsnap-PP4-F2-DJI0267-0m12s-44.15mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,44.15,1.243,45.393,40,45.393,Barometer,Julian,103.039
vlcsnap-PP4-F2-DJI0267-0m18s-40.9mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,40.9,1.243,42.143,31.63,42.143,Barometer,Julian,128.554
vlcsnap-PP4-F2-DJI0267-0m20s-40.2mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,40.2,1.243,41.443,30.47,41.443,Barometer,Julian,134.289
vlcsnap-PP4-F2-DJI0267-0m41s-30.6mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,30.6,1.243,31.843,22.98,31.843,Barometer,Julian,183.63
vlcsnap-PP4-F2-DJI0267-0m42s-29.6mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,29.6,1.243,30.843,23.8,30.843,Barometer,Julian,173.22
vlcsnap-PP4-F2-DJI0267-0m54s-20.5mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,20.5,1.243,21.743,19.9,21.743,Barometer,Julian,215.568
vlcsnap-PP4-F2-DJI0267-0m55s-19.85mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,19.85,1.243,21.093,18.97,21.093,Barometer,Julian,221.466
vlcsnap-PP4-F2-DJI0267-1m11s-14.4mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,14.4,1.243,15.643,10.81,15.643,Barometer,Julian,390.729
vlcsnap-PP4-F2-DJI0267-1m20s-12.5mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,12.5,1.243,13.743,11.55,13.743,Barometer,Julian,361.945
190626_C_F1_P011.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,10.3,1.215,11.515,12,11.515,Barometer,Julian,771.402
190626_C_F1_P016.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,21.05,1.215,22.265,24,22.265,Barometer,Julian,403.665
190626_C_F1_P020.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,30,1.215,31.215,33,31.215,Barometer,Julian,288.029
190626_C_F1_P024.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,40.9,1.215,42.115,45,42.115,Barometer,Julian,212.946
190626_C_F1_P029.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,52.3,1.215,53.515,57,53.515,Barometer,Julian,168.523
190626_C_F1_P034.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,60.65,1.215,61.865,66,61.865,Barometer,Julian,144.236
190626_C_F1_P038.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,70.3,1.215,71.515,77,71.515,Barometer,Julian,125.148
190626_C_F1_P048.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,80.2,1.215,81.415,87,81.415,Barometer,Julian,110.158
190626_C_F1_P053.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,93.55,1.215,94.765,101,94.765,Barometer,Julian,94.409
190626_C_F1_P058.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,102.1,1.215,103.315,111,103.315,Barometer,Julian,86.531
190626_C_F1_P066.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,111.25,1.215,112.465,130,112.465,Barometer,Julian,78.143
190626_C_F1_P072.JPG,Cinestar,Cinestar-F1,Center,25,0.00375434,119.05,1.215,120.265,130,120.265,Barometer,Julian,73.651
190626_C_F1_P078.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,118.85,1.215,120.065,130,120.065,Barometer,Julian,71.967
190626_C_F1_P083.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,108.7,1.215,109.915,118,109.915,Barometer,Julian,79.524
190626_C_F1_P089.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,100.15,1.215,101.365,109,101.365,Barometer,Julian,85.955
190626_C_F1_P095.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,89.85,1.215,91.065,98,91.065,Barometer,Julian,94.885
190626_C_F1_P102.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,78.7,1.215,79.915,86,79.915,Barometer,Julian,108.308
190626_C_F1_P109.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,70.3,1.215,71.515,77,71.515,Barometer,Julian,121.722
190626_C_F1_P118.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,59.5,1.215,60.715,66,60.715,Barometer,Julian,142.769
190626_C_F1_P124.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,47.5,1.215,48.715,53,48.715,Barometer,Julian,179.919
190626_C_F1_P128.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,38.45,1.215,39.665,43,39.665,Barometer,Julian,217.467
190626_C_F1_P133.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,23.95,1.215,25.165,28,25.165,Barometer,Julian,343.026
190626_C_F1_P135.JPG,Cinestar,Cinestar-F1,Corner,25,0.00375434,11.05,1.215,12.265,14,12.265,Barometer,Julian,670.607
190626_P3_F1_DJI0003.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,10.2,1.346,11.546,,11.546,Barometer,Julian,372.598
190626_P3_F1_DJI0006.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,20.7,1.346,22.046,,22.046,Barometer,Julian,184.241
190626_P3_F1_DJI0009.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,30.4,1.346,31.746,,31.746,Barometer,Julian,125.774
190626_P3_F1_DJI0012.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,40.1,1.346,41.446,,41.446,Barometer,Julian,96.099
190626_P3_F1_DJI0015.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,50.2,1.346,51.546,,51.546,Barometer,Julian,76.222
190626_P3_F1_DJI0018.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,60.6,1.346,61.946,,61.946,Barometer,Julian,62.467
190626_P3_F1_DJI0021.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,70.5,1.346,71.846,,71.846,Barometer,Julian,53.482
190626_P3_F1_DJI0024.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,80.8,1.346,82.146,,82.146,Barometer,Julian,46.675
190626_P3_F1_DJI0027.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,90.2,1.346,91.546,,91.546,Barometer,Julian,41.934
190626_P3_F1_DJI0030.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,100.3,1.346,101.646,,101.646,Barometer,Julian,36.925
190626_P3_F1_DJI0033.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,110.3,1.346,111.646,,111.646,Barometer,Julian,34.325
190626_P3_F1_DJI0036.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,120.6,1.346,121.946,,121.946,Barometer,Julian,30.915
190626_P3_F1_DJI0039.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,120.9,1.346,122.246,,122.246,Barometer,Julian,28.964
190626_P3_F1_DJI0041.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,110.7,1.346,112.046,,112.046,Barometer,Julian,32.121
190626_P3_F1_DJI0044.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,100.2,1.346,101.546,,101.546,Barometer,Julian,34.787
190626_P3_F1_DJI0047.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,90.7,1.346,92.046,,92.046,Barometer,Julian,38.657
190626_P3_F1_DJI0050.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,79.9,1.346,81.246,,81.246,Barometer,Julian,45.237
190626_P3_F1_DJI0053.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,70.3,1.346,71.646,,71.646,Barometer,Julian,50.95
190626_P3_F1_DJI0056.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,60.5,1.346,61.846,,61.846,Barometer,Julian,60.586
190626_P3_F1_DJI0059.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,50.7,1.346,52.046,,52.046,Barometer,Julian,72.972
190626_P3_F1_DJI0062.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,40.6,1.346,41.946,,41.946,Barometer,Julian,90.636
190626_P3_F1_DJI0065.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,30.4,1.346,31.746,,31.746,Barometer,Julian,119.569
190626_P3_F1_DJI0068.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,20.3,1.346,21.646,,21.646,Barometer,Julian,185.695
190626_P3_F1_DJI0071.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,10.6,1.346,11.946,,11.946,Barometer,Julian,352.784
vlcsnap-PP4-F2-DJI0266-2m18s-10center.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,10.1,1.243,11.343,11.41,11.41,Laser,Allison,371.283
vlcsnap-PP4-F2-DJI0266-2m22s-10center.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,10.4,1.243,11.643,12.71,12.71,Laser,Allison,336.5
vlcsnap-PP4-F2-DJI0266-2m25s-10center.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,10.3,1.243,11.543,12.29,12.29,Laser,Allison,340.154
vlcsnap-PP4-F2-DJI0266-2m32s-13.45mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,13.45,1.243,14.693,23.04,23.04,Laser,Allison,158.238
vlcsnap-PP4-F2-DJI0266-2m34s-15.65mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,15.65,1.243,16.893,24.67,24.67,Laser,Allison,123.479
vlcsnap-PP4-F2-DJI0266-2m37s-19.6center.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,19.6,1.243,20.843,46.14,46.14,Laser,Allison,89.771
vlcsnap-PP4-F2-DJI0266-2m38s-21mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,21,1.243,22.243,46.33,46.33,Laser,Allison,82.324
vlcsnap-PP4-F2-DJI0266-2m39s-22.25mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,22.25,1.243,23.493,46.4,46.4,Laser,Allison,78.102
vlcsnap-PP4-F2-DJI0266-3m03s-40.65mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,40.65,1.243,41.893,48.24,48.24,Laser,Allison,79.03
vlcsnap-PP4-F2-DJI0266-3m04s-45mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,45,1.243,46.243,48.41,48.41,Laser,Allison,74.515
vlcsnap-PP4-F2-DJI0266-3m07s-49.35mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,49.35,1.243,50.593,58.33,58.33,Laser,Allison,70.674
vlcsnap-PP4-F2-DJI0266-3m08s-50.7mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,50.5,1.243,51.743,58.31,58.31,Laser,Allison,69.5
vlcsnap-PP4-F2-DJI0266-3m18s-60.95mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,60.95,1.243,62.193,86.94,86.94,Laser,Allison,46.063
vlcsnap-PP4-F2-DJI0266-3m19s-62.65mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,62.65,1.243,63.893,87.43,87.43,Laser,Allison,42.877
vlcsnap-PP4-F2-DJI0266-3m25s-83.6mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,83.6,1.243,84.843,117.56,117.56,Laser,Allison,34.627
vlcsnap-PP4-F2-DJI0266-3m26s-88.1mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,88.1,1.243,89.343,117.71,117.71,Laser,Allison,35.585
vlcsnap-PP4-F2-DJI0266-3m27s-91center.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,91,1.243,92.243,117.89,117.89,Laser,Allison,36.01
vlcsnap-PP4-F2-DJI0266-3m42s-100.85mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,100.85,1.243,102.093,112.22,112.22,Laser,Allison,36.167
vlcsnap-PP4-F2-DJI0266-3m43s-101.95mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,101.95,1.243,103.193,112.27,112.27,Laser,Allison,35.5
vlcsnap-PP4-F2-DJI0266-4m53s-79.05mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,79.05,1.243,80.293,83.76,83.76,Laser,Allison,49.51
vlcsnap-PP4-F2-DJI0266-4m59s-75.05mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,75.05,1.243,76.293,80.07,80.07,Laser,Allison,53.271
vlcsnap-PP4-F2-DJI0266-5m02s-70.5mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,70.5,1.243,71.743,74.02,74.02,Laser,Allison,55.307
vlcsnap-PP4-F2-DJI0266-5m03s-69mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,69,1.243,70.243,73.46,73.46,Laser,Allison,57.132
vlcsnap-PP4-F2-DJI0266-5m11s-60.35mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,60.35,1.243,61.593,63.37,63.37,Laser,Allison,64.895
vlcsnap-PP4-F2-DJI0266-5m12s-59.75mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,59.75,1.243,60.993,62.7,62.7,Laser,Allison,66.057
vlcsnap-PP4-F2-DJI0266-5m25s-50.75mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,50.75,1.243,51.993,42.59,42.59,Laser,Allison,96.552
vlcsnap-PP4-F2-DJI0266-5m26s-51.15mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,51.15,1.243,52.393,43.03,43.03,Laser,Allison,94.371
vlcsnap-PP4-F2-DJI0267-0m12s-44.15mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,44.15,1.243,45.393,40,40,Laser,Allison,104.879
vlcsnap-PP4-F2-DJI0267-0m18s-40.9mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,40.9,1.243,42.143,31.63,31.63,Laser,Allison,131.286
vlcsnap-PP4-F2-DJI0267-0m20s-40.2mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,40.2,1.243,41.443,30.47,30.47,Laser,Allison,135.084
vlcsnap-PP4-F2-DJI0267-0m41s-30.6mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,30.6,1.243,31.843,22.98,22.98,Laser,Allison,185.311
vlcsnap-PP4-F2-DJI0267-0m42s-29.6mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,29.6,1.243,30.843,23.8,23.8,Laser,Allison,174.853
vlcsnap-PP4-F2-DJI0267-0m54s-20.5mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,20.5,1.243,21.743,19.9,19.9,Laser,Allison,218.177
vlcsnap-PP4-F2-DJI0267-0m55s-19.85mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,19.85,1.243,21.093,18.97,18.97,Laser,Allison,220.739
vlcsnap-PP4-F2-DJI0267-1m11s-14.4mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,14.4,1.243,15.643,10.81,10.81,Laser,Allison,392.75
vlcsnap-PP4-F2-DJI0267-1m20s-12.5mcenter.jpg,P4Pro-video,P4Pro_F2,Center,8.8,0.00322266,12.5,1.243,13.743,11.55,11.55,Laser,Allison,360.694
190626_P3_F1_DJI0003.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,10.2,1.346,11.546,,,Laser,Allison,371.923
190626_P3_F1_DJI0006.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,20.7,1.346,22.046,,,Laser,Allison,185.615
190626_P3_F1_DJI0009.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,30.4,1.346,31.746,,,Laser,Allison,126.957
190626_P3_F1_DJI0012.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,40.1,1.346,41.446,,,Laser,Allison,97.885
190626_P3_F1_DJI0015.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,50.2,1.346,51.546,,,Laser,Allison,77.683
190626_P3_F1_DJI0018.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,60.6,1.346,61.946,,,Laser,Allison,63.124
190626_P3_F1_DJI0021.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,70.5,1.346,71.846,,,Laser,Allison,55.341
190626_P3_F1_DJI0024.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,80.8,1.346,82.146,,,Laser,Allison,47.899
190626_P3_F1_DJI0027.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,90.2,1.346,91.546,,,Laser,Allison,42.943
190626_P3_F1_DJI0030.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,100.3,1.346,101.646,,,Laser,Allison,37.854
190626_P3_F1_DJI0033.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,110.3,1.346,111.646,,,Laser,Allison,34.661
190626_P3_F1_DJI0036.JPG,P3Std,P3Std_F1,Center,3.6,0.00154,120.6,1.346,121.946,,,Laser,Allison,32.387
190626_P3_F1_DJI0039.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,120.9,1.346,122.246,,,Laser,Allison,31.186
190626_P3_F1_DJI0041.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,110.7,1.346,112.046,,,Laser,Allison,33.908
190626_P3_F1_DJI0044.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,100.2,1.346,101.546,,,Laser,Allison,36.872
190626_P3_F1_DJI0047.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,90.7,1.346,92.046,,,Laser,Allison,41.28
190626_P3_F1_DJI0050.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,79.9,1.346,81.246,,,Laser,Allison,47.103
190626_P3_F1_DJI0053.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,70.3,1.346,71.646,,,Laser,Allison,53.007
190626_P3_F1_DJI0056.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,60.5,1.346,61.846,,,Laser,Allison,62.006
190626_P3_F1_DJI0059.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,50.7,1.346,52.046,,,Laser,Allison,74.461
190626_P3_F1_DJI0062.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,40.6,1.346,41.946,,,Laser,Allison,93.291
190626_P3_F1_DJI0065.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,30.4,1.346,31.746,,,Laser,Allison,122.238
190626_P3_F1_DJI0068.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,20.3,1.346,21.646,,,Laser,Allison,188.639
190626_P3_F1_DJI0071.JPG,P3Std,P3Std_F1,Corner,3.6,0.00154,10.6,1.346,11.946,,,Laser,Allison,352.933
190626_P4_F1_DJI0046.JPG,P4Pro,P4Pro_F1,Center,8.8,0.002412281,10.1,1.293,11.393,11.12976422,11.12976422,Laser,Allison,527.842
190626_P4_F1_DJI0052.JPG,P4Pro,P4Pro_F1,Center,8.8,0.002412281,20.6,1.293,21.893,22.10690514,22.10690514,Laser,Allison,244.792
190626_P4_F1_DJI0062.JPG,P4Pro,P4Pro_F1,Center,8.8,0.002412281,30.5,1.293,31.793,31.75789043,31.75789043,Laser,Allison,168.859
190626_P4_F1_DJI0071.JPG,P4Pro,P4Pro_F1,Center,8.8,0.002412281,40.8,1.293,42.093,42.31289616,42.31289616,Laser,Allison,126.106
190626_P4_F1_DJI0094.JPG,P4Pro,P4Pro_F1,Center,8.8,0.002412281,50.8,1.293,52.093,52.42351778,52.42351778,Laser,Allison,102.552
190626_P4_F1_DJI0102.JPG,P4Pro,P4Pro_F1,Center,8.8,0.002412281,60.6,1.293,61.893,62.59693742,62.59693742,Laser,Allison,85.383
190626_P4_F1_DJI0111.JPG,P4Pro,P4Pro_F1,Center,8.8,0.002412281,70.8,1.293,72.093,,,Laser,Allison,74.054
190626_P4_F1_DJI0123.JPG,P4Pro,P4Pro_F1,Center,8.8,0.002412281,90.6,1.293,91.893,,,Laser,Allison,58.88
190626_P4_F1_DJI0133.JPG,P4Pro,P4Pro_F1,Center,8.8,0.002412281,100.9,1.293,102.193,,,Laser,Allison,50.284
190626_P4_F1_DJI0141.JPG,P4Pro,P4Pro_F1,Center,8.8,0.002412281,110.8,1.293,112.093,,,Laser,Allison,49.005
